gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,AvgMonthlyCharges,ChargeDeviation,RevenueAtRisk,IsNewCustomer,IsLoyalCustomer,TenureGroup,ServiceCount,HasInternet,ServiceAdoptionRate,LongTermContract,AutoPays,ChargesPerService,TenureValueScore,M2M_HighCharge,NoContractNoAutopay,HighChargeFlag,ZeroTotalCharges,churn_probability,label,action
Female,1,Yes,No,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,1,Electronic check,94.0,4871.45,91.91415094339622,2.0858490566037773,1786.0,0,1,4.0,5,1,0.5555555555555556,1,0,15.666666666666666,4982.0,0,0,1,0,0.16666666666666666,0,OUTREACH_MODEL
Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),112.35,7388.45,110.27537313432836,2.0746268656716325,561.75,0,1,4.0,7,1,0.7777777777777778,1,1,14.04375,7527.45,0,0,1,0,0.24193548387096775,0,OUTREACH_MODEL
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.55,89.55,89.55,0.0,6358.05,1,0,0.0,3,1,0.3333333333333333,0,0,22.3875,89.55,1,1,0,0,0.95,1,URGENT_TRIPLE_RISK
Female,0,No,Yes,10,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,0,Mailed check,40.25,411.45,41.144999999999996,-0.894999999999996,2495.5,0,0,1.0,3,1,0.3333333333333333,1,0,10.0625,402.5,0,0,0,0,0.008771929824561403,0,RETAIN
Female,1,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.65,164.3,20.5375,-0.8875000000000028,1257.6,0,0,1.0,1,0,0.1111111111111111,0,0,9.825,157.2,0,1,0,0,0.24193548387096775,1,OUTREACH_MODEL
Male,1,No,No,57,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,0,Electronic check,93.75,5625.55,98.69385964912281,-4.943859649122814,1406.25,0,1,4.0,5,1,0.5555555555555556,1,0,15.625,5343.75,0,0,1,0,0.05555555555555555,0,RETAIN
Male,1,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),114.95,8196.4,113.83888888888889,1.1111111111111143,0.0,0,1,4.0,8,1,0.8888888888888888,1,1,12.772222222222222,8276.4,0,0,1,0,0.04032258064516129,0,RETAIN
Male,0,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,1,Credit card (automatic),76.9,5023.0,73.86764705882354,3.0323529411764696,307.6,0,1,4.0,6,1,0.6666666666666666,1,1,10.985714285714286,5229.200000000001,0,0,0,0,0.05555555555555555,0,RETAIN
Male,0,Yes,Yes,50,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),39.45,2021.35,40.427,-0.9769999999999968,867.9000000000001,0,1,4.0,2,1,0.2222222222222222,0,1,13.15,1972.5000000000002,0,0,0,0,0.20689655172413793,0,OUTREACH_MODEL
Male,0,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Bank transfer (automatic),80.6,5708.2,80.39718309859154,0.202816901408454,80.6,0,1,4.0,7,1,0.7777777777777778,1,1,10.075,5722.599999999999,0,0,0,0,0.0,0,RETAIN
Female,0,No,No,1,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),74.1,74.1,74.1,0.0,5261.099999999999,1,0,0.0,5,1,0.5555555555555556,1,1,12.35,74.1,0,0,0,0,0.20689655172413793,0,OUTREACH_NEW_CUSTOMER
Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,0,Electronic check,84.05,2781.85,86.9328125,-2.8828125,3362.0,0,1,3.0,3,1,0.3333333333333333,1,0,21.0125,2689.6,0,0,0,0,0.24193548387096775,1,OUTREACH_MODEL
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.5,19.5,19.5,0.0,1384.5,1,0,0.0,1,0,0.1111111111111111,0,0,9.75,19.5,0,1,0,0,0.38461538461538464,1,URGENT_TRIPLE_RISK
Female,0,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),55.0,2473.95,53.78152173913043,1.218478260869567,1430.0,0,1,3.0,3,1,0.3333333333333333,0,1,13.75,2530.0,0,0,0,0,0.24193548387096775,0,OUTREACH_MODEL
Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,0,Credit card (automatic),86.45,5762.95,84.74926470588235,1.7007352941176492,345.8,0,1,4.0,4,1,0.4444444444444444,1,1,17.29,5878.6,0,0,0,0,0.10077519379844961,0,RETAIN
Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.9,527.5,21.1,-1.2000000000000028,935.3,0,1,3.0,1,0,0.1111111111111111,1,1,9.95,497.49999999999994,0,0,0,0,0.008771929824561403,0,RETAIN
Female,0,No,No,1,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed check,30.55,30.55,30.55,0.0,2169.05,1,0,0.0,1,1,0.1111111111111111,0,0,15.275,30.55,0,1,0,0,0.25925925925925924,0,URGENT_TRIPLE_RISK
Male,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.7,828.85,19.73452380952381,0.9654761904761884,621.0,0,1,3.0,1,0,0.1111111111111111,1,0,10.35,869.4,0,0,0,0,0.0,0,RETAIN
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.3,19.3,19.3,0.0,1370.3,1,0,0.0,1,0,0.1111111111111111,0,0,9.65,19.3,0,1,0,0,0.38461538461538464,1,URGENT_TRIPLE_RISK
Male,1,No,No,50,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),70.35,3454.6,69.092,1.2579999999999956,1547.6999999999998,0,1,4.0,5,1,0.5555555555555556,0,1,11.725,3517.4999999999995,0,0,0,0,0.18528772543328778,0,OUTREACH_MODEL
Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,108.4,7719.5,107.21527777777777,1.1847222222222342,0.0,0,1,4.0,7,1,0.7777777777777778,1,0,13.55,7804.8,0,0,1,0,0.10077519379844961,0,RETAIN
Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,25.2,25.2,25.2,0.0,1789.2,1,0,0.0,0,1,0.0,0,0,25.2,25.2,0,1,0,0,0.49019607843137264,1,URGENT_TRIPLE_RISK
Female,1,Yes,No,55,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,0,Credit card (automatic),88.8,4805.3,87.36909090909091,1.4309090909090827,1509.6,0,1,4.0,4,1,0.4444444444444444,1,1,17.759999999999998,4884.0,0,0,0,0,0.04032258064516129,0,RETAIN
Female,0,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.75,452.2,21.53333333333333,-0.7833333333333314,1058.25,0,0,2.0,1,0,0.1111111111111111,0,0,10.375,435.75,0,1,0,0,0.10077519379844961,0,RETAIN
Female,1,No,No,42,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,55.65,2421.75,57.660714285714285,-2.010714285714286,1669.5,0,1,3.0,3,1,0.3333333333333333,0,0,13.9125,2337.2999999999997,0,1,0,0,0.4126984126984127,0,URGENT_MODEL
Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.8,1468.75,20.399305555555557,-0.5993055555555564,0.0,0,1,4.0,1,0,0.1111111111111111,1,1,9.9,1425.6000000000001,0,0,0,0,0.0,0,RETAIN
Male,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,1,Mailed check,87.9,1500.5,83.36111111111111,4.538888888888891,4746.6,0,0,2.0,4,1,0.4444444444444444,0,0,17.580000000000002,1582.2,1,1,0,0,0.24193548387096775,0,OUTREACH_MODEL
Female,1,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,76.4,76.4,76.4,0.0,5424.400000000001,1,0,0.0,2,1,0.2222222222222222,0,0,25.46666666666667,76.4,1,1,0,0,0.6881720430107527,1,URGENT_TRIPLE_RISK
Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.55,51.15,17.05,3.5,1417.95,1,0,0.0,1,0,0.1111111111111111,0,1,10.275,61.650000000000006,0,0,0,0,0.24193548387096775,1,OUTREACH_MODEL
Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,91.05,289.1,96.36666666666667,-5.316666666666677,6282.45,1,0,0.0,4,1,0.4444444444444444,0,0,18.21,273.15,1,1,1,0,0.7777777777777778,1,URGENT_TRIPLE_RISK
Female,0,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,0,Mailed check,84.7,5991.05,85.58642857142857,-0.8864285714285671,169.4,0,1,4.0,7,1,0.7777777777777778,1,0,10.5875,5929.0,0,0,0,0,0.008771929824561403,0,RETAIN
Male,0,Yes,No,66,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),85.9,5595.3,84.77727272727273,1.1227272727272748,515.4000000000001,0,1,4.0,7,1,0.7777777777777778,1,1,10.7375,5669.400000000001,0,0,0,0,0.008771929824561403,0,RETAIN
Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.4,1710.9,23.762500000000003,1.6374999999999957,0.0,0,1,4.0,2,0,0.2222222222222222,1,0,8.466666666666667,1828.8,0,0,0,0,0.0,0,RETAIN
Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),84.85,2048.8,85.36666666666667,-0.5166666666666799,4072.7999999999997,0,1,2.0,4,1,0.4444444444444444,0,1,16.97,2036.3999999999999,1,0,0,0,0.4126984126984127,0,URGENT_MODEL
Male,0,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,1,Electronic check,99.0,4298.45,102.34404761904761,-3.3440476190476147,2970.0,0,1,3.0,6,1,0.6666666666666666,1,0,14.142857142857142,4158.0,0,0,1,0,0.20689655172413793,0,OUTREACH_MODEL
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),90.8,6397.6,88.85555555555555,1.9444444444444429,0.0,0,1,4.0,8,1,0.8888888888888888,1,1,10.088888888888889,6537.599999999999,0,0,1,0,0.0,0,RETAIN
Male,0,No,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,24.7,467.15,22.245238095238093,2.454761904761906,1259.7,0,0,2.0,2,0,0.2222222222222222,0,0,8.233333333333333,518.6999999999999,0,1,0,0,0.10077519379844961,0,RETAIN
Female,0,No,No,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),94.4,2638.1,87.93666666666667,6.463333333333338,3964.8,0,1,3.0,4,1,0.4444444444444444,1,1,18.880000000000003,2832.0,0,0,1,0,0.10077519379844961,0,RETAIN
Male,0,Yes,Yes,55,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,0,Credit card (automatic),59.45,3157.0,57.4,2.0500000000000043,1010.6500000000001,0,1,4.0,3,1,0.3333333333333333,1,1,14.8625,3269.75,0,0,0,0,0.10077519379844961,0,RETAIN
Male,1,Yes,No,54,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),74.0,3919.15,72.57685185185186,1.4231481481481438,1332.0,0,1,4.0,2,1,0.2222222222222222,0,1,24.666666666666668,3996.0,1,0,0,0,0.24193548387096775,0,OUTREACH_MODEL
Male,0,Yes,Yes,16,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,0,Electronic check,84.9,1398.25,87.390625,-2.4906249999999943,4754.400000000001,0,0,2.0,7,1,0.7777777777777778,0,0,10.6125,1358.4,1,1,0,0,0.20689655172413793,0,OUTREACH_MODEL
Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,78.9,2447.95,76.4984375,2.4015625000000114,3156.0,0,1,3.0,3,1,0.3333333333333333,0,0,19.725,2524.8,1,1,0,0,0.573170731707317,1,URGENT_MODEL
Female,1,Yes,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Electronic check,104.85,6312.9,101.82096774193548,3.029032258064518,1048.5,0,1,4.0,6,1,0.6666666666666666,1,0,14.978571428571428,6500.7,0,0,1,0,0.24193548387096775,0,OUTREACH_MODEL
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.2,20.2,20.2,0.0,1434.2,1,0,0.0,1,0,0.1111111111111111,0,0,10.1,20.2,0,1,0,0,0.25925925925925924,1,URGENT_TRIPLE_RISK
Female,0,Yes,Yes,23,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,0,Mailed check,34.6,813.45,35.36739130434783,-0.7673913043478251,1695.4,0,0,2.0,2,1,0.2222222222222222,1,0,11.533333333333333,795.8000000000001,0,0,0,0,0.0,0,RETAIN
Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Mailed check,90.7,237.65,79.21666666666667,11.483333333333334,6258.3,1,0,0.0,3,1,0.3333333333333333,0,0,22.675,272.1,1,1,1,0,0.6881720430107527,0,URGENT_TRIPLE_RISK
Female,1,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),95.45,6223.3,95.74307692307693,-0.29307692307692434,668.15,0,1,4.0,5,1,0.5555555555555556,0,1,15.908333333333333,6204.25,1,0,1,0,0.25925925925925924,0,URGENT_MODEL
Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,1,Mailed check,89.85,244.45,81.48333333333333,8.36666666666666,6199.65,1,0,0.0,4,1,0.4444444444444444,0,0,17.97,269.54999999999995,1,1,0,0,0.4126984126984127,0,URGENT_TRIPLE_RISK
Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,18.8,18.8,18.8,0.0,1334.8,1,0,0.0,1,0,0.1111111111111111,1,0,9.4,18.8,0,0,0,0,0.10077519379844961,0,OUTREACH_NEW_CUSTOMER
Male,0,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,49.35,219.65,54.9125,-5.5625,3355.8,0,0,1.0,2,1,0.2222222222222222,0,0,16.45,197.4,0,1,0,0,0.38461538461538464,1,URGENT_MODEL
Male,0,No,No,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Electronic check,53.95,53.95,53.95,0.0,3830.4500000000003,1,0,0.0,3,1,0.3333333333333333,0,0,13.4875,53.95,0,1,0,0,0.24193548387096775,1,URGENT_TRIPLE_RISK
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,19.85,19.85,19.85,0.0,1409.3500000000001,1,0,0.0,1,0,0.1111111111111111,0,0,9.925,19.85,0,1,0,0,0.38461538461538464,1,URGENT_TRIPLE_RISK
Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.75,1272.05,22.316666666666666,-2.5666666666666664,296.25,0,1,4.0,1,0,0.1111111111111111,1,1,9.875,1125.75,0,0,0,0,0.008771929824561403,0,RETAIN
Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.85,1188.25,20.139830508474578,-0.2898305084745765,258.05,0,1,4.0,1,0,0.1111111111111111,1,0,9.925,1171.15,0,0,0,0,0.0,0,RETAIN
Female,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,0,Bank transfer (automatic),99.9,6137.0,97.41269841269842,2.4873015873015873,899.1,0,1,4.0,5,1,0.5555555555555556,1,1,16.650000000000002,6293.700000000001,0,0,1,0,0.24193548387096775,1,OUTREACH_MODEL
Female,0,Yes,Yes,68,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),60.3,4109.0,60.4264705882353,-0.12647058823529989,241.2,0,1,4.0,5,1,0.5555555555555556,1,1,10.049999999999999,4100.4,0,0,0,0,0.008771929824561403,0,RETAIN
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.8,146.65,73.325,-3.5250000000000057,4886.0,1,0,0.0,1,1,0.1111111111111111,0,0,34.9,139.6,0,1,0,0,0.6881720430107527,0,URGENT_TRIPLE_RISK
Male,0,Yes,Yes,53,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Mailed check,78.75,3942.45,74.38584905660377,4.364150943396226,1496.25,0,1,4.0,6,1,0.6666666666666666,1,0,11.25,4173.75,0,0,0,0,0.04032258064516129,0,RETAIN
Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,90.1,816.8,90.75555555555555,-0.6555555555555515,5676.299999999999,0,0,1.0,4,1,0.4444444444444444,0,0,18.02,810.9,1,1,1,0,0.6881720430107527,0,URGENT_MODEL
Female,1,Yes,No,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),105.95,6975.25,105.68560606060606,0.2643939393939405,635.7,0,1,4.0,6,1,0.6666666666666666,1,1,15.135714285714286,6992.7,0,0,1,0,0.20689655172413793,1,OUTREACH_MODEL
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),44.55,44.55,44.55,0.0,3163.0499999999997,1,0,0.0,1,1,0.1111111111111111,0,1,22.275,44.55,0,0,0,0,0.49019607843137264,0,OUTREACH_NEW_CUSTOMER
Male,0,No,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.75,1124.2,18.42950819672131,1.3204918032786885,217.25,0,1,4.0,1,0,0.1111111111111111,1,0,9.875,1204.75,0,0,0,0,0.0,0,RETAIN
Female,0,Yes,Yes,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),51.0,581.7,52.88181818181818,-1.8818181818181827,3111.0,0,0,1.0,2,1,0.2222222222222222,0,1,17.0,561.0,0,0,0,0,0.24193548387096775,0,OUTREACH_MODEL
Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.1,1504.05,100.27,0.8299999999999983,5762.7,0,0,2.0,5,1,0.5555555555555556,0,0,16.849999999999998,1516.5,1,1,1,0,0.7777777777777778,1,OUTREACH_HIGH_CHARGE
Female,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),87.95,6365.35,89.65281690140846,-1.702816901408454,87.95,0,1,4.0,8,1,0.8888888888888888,1,1,9.772222222222222,6244.45,0,0,0,0,0.0,0,RETAIN
Female,0,Yes,Yes,15,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,46.3,639.45,42.63,3.6699999999999946,2639.1,0,0,2.0,1,1,0.1111111111111111,0,0,23.15,694.5,0,1,0,0,0.4126984126984127,0,URGENT_MODEL
Male,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),50.4,137.25,45.75,4.649999999999999,3477.6,1,0,0.0,2,1,0.2222222222222222,0,1,16.8,151.2,0,0,0,0,0.4126984126984127,0,URGENT_MODEL
Female,0,No,No,34,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,0,Mailed check,55.0,1885.15,55.44558823529412,-0.4455882352941174,2090.0,0,1,3.0,3,1,0.3333333333333333,1,0,13.75,1870.0,0,0,0,0,0.04032258064516129,0,RETAIN
Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),79.55,958.25,79.85416666666667,-0.30416666666667425,4773.0,0,0,1.0,3,1,0.3333333333333333,0,1,19.8875,954.5999999999999,1,0,0,0,0.24193548387096775,0,OUTREACH_MODEL
Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.65,1138.8,25.306666666666665,-0.6566666666666663,665.55,0,1,3.0,2,0,0.2222222222222222,1,1,8.216666666666667,1109.25,0,0,0,0,0.0,0,RETAIN
Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),108.55,7616.0,107.26760563380282,1.282394366197181,108.55,0,1,4.0,7,1,0.7777777777777778,1,1,13.56875,7707.05,0,0,1,0,0.05555555555555555,0,RETAIN
Male,0,Yes,No,42,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,0,Credit card (automatic),80.45,3375.9,80.37857142857143,0.0714285714285694,2413.5,0,1,3.0,6,1,0.6666666666666666,1,1,11.492857142857144,3378.9,0,0,0,0,0.04032258064516129,0,RETAIN
Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),110.8,7553.6,111.08235294117648,-0.2823529411764838,443.2,0,1,4.0,7,1,0.7777777777777778,1,1,13.85,7534.4,0,0,1,0,0.10077519379844961,0,RETAIN
Female,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),89.8,4959.6,90.17454545454547,-0.37454545454546917,1526.6,0,1,4.0,4,1,0.4444444444444444,0,1,17.96,4939.0,1,0,0,0,0.24193548387096775,0,OUTREACH_MODEL
Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.9,1389.35,19.56830985915493,0.331690140845069,19.9,0,1,4.0,1,0,0.1111111111111111,1,1,9.95,1412.8999999999999,0,0,0,0,0.0,0,RETAIN
Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.6,233.9,21.263636363636365,-0.663636363636364,1256.6000000000001,0,0,1.0,1,0,0.1111111111111111,1,0,10.3,226.60000000000002,0,0,0,0,0.04032258064516129,0,RETAIN
Male,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.45,943.0,20.06382978723404,0.38617021276595764,511.25,0,1,3.0,1,0,0.1111111111111111,1,1,10.225,961.15,0,0,0,0,0.0,0,RETAIN
Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,76.5,837.95,76.17727272727274,0.3227272727272634,4666.5,0,0,1.0,2,1,0.2222222222222222,0,0,25.5,841.5,1,1,0,0,0.573170731707317,1,URGENT_MODEL
Female,0,No,Yes,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,0,Mailed check,29.65,90.05,30.016666666666666,-0.36666666666666714,2045.85,1,0,0.0,1,1,0.1111111111111111,0,0,14.825,88.94999999999999,0,1,0,0,0.49019607843137264,0,URGENT_TRIPLE_RISK
Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),80.1,679.3,84.9125,-4.8125,5126.4,0,0,1.0,2,1,0.2222222222222222,0,1,26.7,640.8,1,0,0,0,0.573170731707317,1,URGENT_MODEL
Male,0,No,Yes,17,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,50.3,846.8,49.811764705882354,0.48823529411764355,2766.5,0,0,2.0,2,1,0.2222222222222222,0,0,16.766666666666666,855.0999999999999,0,1,0,0,0.24193548387096775,0,OUTREACH_MODEL
Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Electronic check,104.05,6890.0,104.39393939393939,-0.34393939393939377,624.3,0,1,4.0,6,1,0.6666666666666666,1,0,14.864285714285714,6867.3,0,0,1,0,0.24193548387096775,1,OUTREACH_MODEL
Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Mailed check,55.3,238.5,59.625,-4.325000000000003,3760.3999999999996,0,0,1.0,2,1,0.2222222222222222,0,0,18.433333333333334,221.2,0,1,0,0,0.4126984126984127,0,URGENT_MODEL
Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,0,Mailed check,94.3,3460.95,93.53918918918919,0.7608108108108098,3300.5,0,1,3.0,5,1,0.5555555555555556,1,0,15.716666666666667,3489.1,0,0,1,0,0.04032258064516129,0,RETAIN
Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,73.85,401.3,66.88333333333334,6.966666666666654,4874.099999999999,0,0,1.0,2,1,0.2222222222222222,0,0,24.616666666666664,443.09999999999997,1,1,0,0,0.49019607843137264,0,URGENT_MODEL
Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Credit card (automatic),94.3,2679.7,89.32333333333332,4.976666666666674,3960.6,0,1,3.0,5,1,0.5555555555555556,0,1,15.716666666666667,2829.0,1,0,1,0,0.24193548387096775,0,OUTREACH_MODEL
Male,0,No,No,23,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,1,Bank transfer (automatic),64.9,1509.8,65.64347826086956,-0.7434782608695514,3180.1000000000004,0,0,2.0,3,1,0.3333333333333333,1,1,16.225,1492.7,0,0,0,0,0.10077519379844961,0,RETAIN
